doc_id,corpus_tier,source_name_instrument_body,title_url_query,retrieval_date_format_language,production_context,dqa_context_score,dqa_content_score,full_text_available,locus_tag,source_topic_tag,verification_logic,deident_status,access_status_notes,firm_mentioned,iec_verification_status,verification_method,verification_date,relevance_to_study,corpus_role,enterprise_scale_tier,scale_evidence,hurdle_scale_coupled,publication_date,dqa_content_notes
B-YT-008,B,YouTube / Directorate General of Foreign Trade (Public Practitioner Forum),https://www.youtube.com/watch?v=B5zrx5k8QC4,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'How to update IEC code online mandatory' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-iec-annual-renewal,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 1 (register-verified),iec code,no,2021-04-08T08:43:06Z,
B-YT-009,B,YouTube / Rohit’s Divine Journey  (Public Practitioner Forum),https://www.youtube.com/watch?v=UE9Zk127J70,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'How to update IEC code online mandatory' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-iec-annual-renewal,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 1 (register-verified),iec code,no,2025-05-07T17:09:46Z,
B-YT-010,B,YouTube / Give2knw (Public Practitioner Forum),https://www.youtube.com/watch?v=ODZjUYuX7HQ,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'APEDA RCMC linking with IEC code MSME' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-apeda-rcmc-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 3 (weakly indicated),cooperative,no,2023-08-13T08:03:53Z,
B-YT-011,B,YouTube / Rajput Jain and Associates  (Public Practitioner Forum),https://www.youtube.com/watch?v=-Dnxor5enTo,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'APEDA RCMC linking with IEC code MSME' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-apeda-rcmc-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2021-11-20T07:52:42Z,
B-YT-012,B,YouTube / ROHIT YADAV (Public Practitioner Forum),https://www.youtube.com/watch?v=6Ty2wgu4R20,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'APEDA RCMC linking with IEC code MSME' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-apeda-rcmc-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2023-05-16T05:30:01Z,
B-YT-013,B,YouTube / KG TAX CONSULTANTS PVT LTD (Public Practitioner Forum),https://www.youtube.com/watch?v=Zh1xJxQB18k,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'APEDA RCMC linking with IEC code MSME' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-apeda-rcmc-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2025-06-09T15:55:58Z,
B-YT-014,B,YouTube / MyOnlineCA (Public Practitioner Forum),https://www.youtube.com/watch?v=pfGh3gEU4I4,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'APEDA RCMC linking with IEC code MSME' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-apeda-rcmc-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,2026-01-29T14:42:39Z,
B-YT-015,B,YouTube / KG TAX CONSULTANTS PVT LTD (Public Practitioner Forum),https://www.youtube.com/watch?v=Wi2w6L_tMjc,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'APEDA TraceNet farm registration login error phytosanitary' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-tracenet-phytosanitary-errors,land-use-geolocation,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 3 (weakly indicated),new exporter,no,2024-09-01T08:43:18Z,
B-YT-016,B,YouTube / Connecting India Exim Solution (Public Practitioner Forum),https://www.youtube.com/watch?v=J0gzljJ5BGk,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'APEDA TraceNet farm registration login error phytosanitary' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-tracenet-phytosanitary-errors,land-use-geolocation,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,2023-06-17T15:40:45Z,
B-YT-017,B,YouTube / Crops Information (Public Practitioner Forum),https://www.youtube.com/watch?v=z_QbGWbbkMw,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'Basmati rice EU maximum residue limit tricyclazole rejection' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-basmati-eu-mrl-tricyclazole,residue-and-mrl,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2025-09-05T13:46:48Z,
B-YT-018,B,YouTube / Commodity Today (Public Practitioner Forum),https://www.youtube.com/watch?v=VNcSUCF0iKU,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'Basmati rice EU maximum residue limit tricyclazole rejection' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),inductive-other,youtube-basmati-eu-mrl-tricyclazole,residue-and-mrl,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2026-06-10T14:30:36Z,
B-YT-019,B,YouTube / Achievers (Public Practitioner Forum),https://www.youtube.com/watch?v=NpGzHfhUkoY,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'Basmati rice EU maximum residue limit tricyclazole rejection' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-basmati-eu-mrl-tricyclazole,residue-and-mrl,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2022-05-10T17:58:11Z,
B-YT-020,B,YouTube / Achievers (Public Practitioner Forum),https://www.youtube.com/watch?v=evJBU_lKcVo,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'Basmati rice EU maximum residue limit tricyclazole rejection' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-basmati-eu-mrl-tricyclazole,residue-and-mrl,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2022-05-11T17:55:47Z,
B-YT-021,B,YouTube / KG TAX CONSULTANTS PVT LTD (Public Practitioner Forum),https://www.youtube.com/watch?v=Zh1xJxQB18k,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'FSSAI central license linking DGFT IEC ICEGATE mandatory' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-fssai-iec-icegate-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2025-06-09T15:55:58Z,
B-YT-022,B,YouTube / Surazz Gupta (Public Practitioner Forum),https://www.youtube.com/watch?v=OODo5hCtpZQ,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'FSSAI central license linking DGFT IEC ICEGATE mandatory' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-fssai-iec-icegate-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 5 (excluded-large),nse,no,2024-10-04T10:34:50Z,
B-YT-023,B,YouTube / Nigam Accounts (Public Practitioner Forum),https://www.youtube.com/watch?v=RBj5THg-iTA,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'FSSAI central license linking DGFT IEC ICEGATE mandatory' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-fssai-iec-icegate-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 4 (indeterminate),,no,2022-10-24T10:03:55Z,
B-YT-024,B,YouTube / Kundigisign Business Development Executive (Public Practitioner Forum),https://www.youtube.com/watch?v=XCDnXHcqfMs,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'FSSAI central license linking DGFT IEC ICEGATE mandatory' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-fssai-iec-icegate-linking,not-applicable,de-identified (handles/names removed per Section 11),Verified MSME Unit (De-identified per Section 11),Verified - Udyam Registered MSME,Udyam Registry Check,2026-07-22,msme-verified,MSME-instance (target population under study),,Tier 2 (strongly indicated),udyam,no,2022-11-20T14:35:11Z,
B-YT-025,B,YouTube / GST Practitioners (Public Practitioner Forum),https://www.youtube.com/watch?v=fAuGVpAydMQ,"2026-07-06 / json,csv,txt / English",Corpus B practitioner discourse & lived hurdles: Authentic YouTube comments on 'FSSAI central license linking DGFT IEC ICEGATE mandatory' (Section 6.2 DQA passed; transcripts excluded; author handles de-identified per Section 11),"A,A,A,A,A,A","A,A,A,A,A,A",yes (de-identified),informational-verifiability,youtube-fssai-iec-icegate-linking,not-applicable,de-identified (handles/names removed per Section 11),None (Generalized Discourse - Unverified),Unverified - Keyword Plausible (No Firm/Registry ID Found),Keyword Presence Check (Unverified Entity),2026-07-22,keyword-plausible-unverified,MSME-instance (keyword-plausible target population under study),,Tier 1 (register-verified),iec code,no,2020-08-16T08:56:39Z,
